x,y,tag
0.4604604604604603,0.001270810789089775,Normal Wide
0.4684684684684681,0.00118099652363388,Normal Wide
0.47647647647647684,0.0010970900579565376,Normal Wide
0.48448448448448467,0.0010187365169011789,Normal Wide
0.4924924924924925,0.000945599867166148,Normal Wide
0.5005005005005003,0.000877362090904704,Normal Wide
0.5085085085085082,0.0008137223837083444,Normal Wide
0.5165165165165169,0.0007543963770810907,Normal Wide
0.5245245245245247,0.0006991153854384984,Normal Wide
0.5325325325325325,0.0006476256775963052,Normal Wide
0.5405405405405403,0.0005996877726502619,Normal Wide
0.5485485485485482,0.0005550757600898038,Normal Wide
0.5565565565565569,0.0005135766439344633,Normal Wide
0.5645645645645647,0.00047498971063266436,Normal Wide
0.5725725725725725,0.0004391259204176216,Normal Wide
0.5805805805805804,0.0004058073217747013,Normal Wide
0.5885885885885882,0.00037486648863798615,Normal Wide
0.5965965965965969,0.0003461459799013629,Normal Wide
0.6046046046046047,0.0003194978208006444,Normal Wide
0.6126126126126126,0.0002947830056979288,Normal Wide
0.6206206206206204,0.0002718710217776367,Normal Wide
0.6286286286286282,0.0002506393931448824,Normal Wide
0.6366366366366369,0.0002309732448011834,Normal Wide
0.6446446446446448,0.0002127648859597011,Normal Wide
0.6526526526526526,0.00019591341215192411,Normal Wide
0.6606606606606604,0.00018032432557008713,Normal Wide
0.6686686686686683,0.00016590917308414646,Normal Wide
0.676676676676677,0.00015258520136891054,Normal Wide
0.6846846846846848,0.00014027502857569276,Normal Wide
0.6926926926926926,0.00012890633198338054,Normal Wide
0.7007007007007005,0.0001184115510661648,Normal Wide
0.7087087087087083,0.00010872760541893705,Normal Wide
0.716716716716717,0.00009979562698662027,Normal Wide
0.7247247247247248,0.00009156070605021639,Normal Wide
0.7327327327327327,0.00008397165042998753,Normal Wide
0.7407407407407405,0.00007698075737491704,Normal Wide
0.7487487487487483,0.00007054359761718037,Normal Wide
0.756756756756757,0.0000646188110807743,Normal Wide
0.7647647647647648,0.000059167913744593374,Normal Wide
0.7727727727727727,0.000054155115171945805,Normal Wide
0.7807807807807805,0.000049547146230775026,Normal Wide
0.7887887887887883,0.000045313096541513246,Normal Wide
0.796796796796797,0.00004142426120252662,Normal Wide
0.8048048048048049,0.000037853996356427245,Normal Wide
0.8128128128128127,0.000034577583174023216,Normal Wide
0.8208208208208205,0.00003157209984635388,Normal Wide
0.8288288288288284,0.00002881630118898386,Normal Wide
0.8368368368368371,0.000026290505476500728,Normal Wide
0.8448448448448449,0.00002397648813891695,Normal Wide
0.8528528528528527,0.000021857381965345893,Normal Wide
0.8608608608608606,0.000019917583473908026,Normal Wide
0.8688688688688693,0.000018142665120244478,Normal Wide
0.8768768768768771,0.00001651929303026679,Normal Wide
0.8848848848848849,0.000015035149955813072,Normal Wide
0.8928928928928928,0.00001367886316469048,Normal Wide
0.9009009009009006,0.000012439936989126623,Normal Wide
0.9089089089089093,0.000011308689768927366,Normal Wide
0.9169169169169171,0.000010276194937610726,Normal Wide
0.924924924924925,0.000009334226011450006,Normal Wide
0.9329329329329328,0.000008475205252705282,Normal Wide
0.9409409409409406,0.000007692155789326808,Normal Wide
0.9489489489489493,0.000006978656984089012,Normal Wide
0.9569569569569571,0.000006328802856436356,Normal Wide
0.964964964964965,0.000005737163370298398,Normal Wide
0.9729729729729728,0.00000519874841075856,Normal Wide
0.9809809809809806,0.000004708974281731054,Normal Wide
0.9889889889889893,0.000004263632565725669,Normal Wide
0.9969969969969972,0.0000038588611953520264,Normal Wide
1.005005005005005,0.0000034911175944429957,Normal Wide
1.0130130130130128,0.0000031571537545650004,Normal Wide
1.0210210210210207,0.0000028539931202314074,Normal Wide
1.0290290290290294,0.0000025789091633571136,Normal Wide
1.0370370370370372,0.0000023294055343881343,Normal Wide
1.045045045045045,0.0000021031976841203076,Normal Wide
1.0530530530530529,0.0000018981958564936174,Normal Wide
1.0610610610610607,0.0000017124893586185285,Normal Wide
1.0690690690690694,0.0000015443320199710902,Normal Wide
1.0770770770770772,0.0000013921287580890904,Normal Wide
1.085085085085085,0.0000012544231732236532,Normal Wide
1.0930930930930929,0.0000011298860992584643,Normal Wide
1.1011011011011007,0.000001017305042809683,Normal Wide
1.1091091091091094,9.155744467759645e-7,Normal Wide
1.1171171171171173,8.236867187262861e-7,Normal Wide
1.125125125125125,7.407239684047765e-7,Normal Wide
1.133133133133133,6.658504023052377e-7,Normal Wide
1.1411411411411407,5.983053267319595e-7,Normal Wide
1.1491491491491495,5.373967140282518e-7,Normal Wide
1.1571571571571573,4.824952897274833e-7,Normal Wide
1.165165165165165,4.33029101272756e-7,Normal Wide
1.173173173173173,3.8847853166926997e-7,Normal Wide
1.1811811811811808,3.4837172398560737e-7,Normal Wide
1.1891891891891895,3.1228038501571067e-7,Normal Wide
1.1971971971971973,2.798159386592288e-7,Normal Wide
1.2052052052052051,2.506260016823706e-7,Normal Wide
1.213213213213213,2.243911564917229e-7,Normal Wide
1.2212212212212208,2.0082199739651758e-7,Normal Wide
1.2292292292292295,1.796564285579658e-7,Normal Wide
1.2372372372372373,1.6065719343367e-7,Normal Wide
1.2452452452452452,1.4360961702741942e-7,Normal Wide
1.253253253253253,1.2831954365595167e-7,Normal Wide
1.2612612612612608,1.1461145425019623e-7,Normal Wide
1.2692692692692695,1.023267484249747e-7,Normal Wide
1.2772772772772774,9.132217768319857e-8,Normal Wide
1.2852852852852852,8.146841717355183e-8,Normal Wide
1.293293293293293,7.2648764399258e-8,Normal Wide
1.3013013013013008,6.475795418438287e-8,Normal Wide
1.3093093093093096,5.770108004771457e-8,Normal Wide
1.3173173173173174,5.1392612916624987e-8,Normal Wide
1.3253253253253252,4.57555088384946e-8,Normal Wide
1.333333333333333,4.0720398018963993e-8,Normal Wide
1.3413413413413409,3.6224848137970424e-8,Normal Wide
1.3493493493493496,3.221269546964274e-8,Normal Wide
1.3573573573573574,2.8633437863726487e-8,Normal Wide
1.3653653653653652,2.5441684137318264e-8,Normal Wide
1.373373373373373,2.259665487908026e-8,Normal Wide
1.381381381381381,2.0061730086387426e-8,Normal Wide
1.3893893893893896,1.7804039441541538e-8,Normal Wide
1.3973973973973974,1.5794091388550935e-8,Normal Wide
1.4054054054054053,1.400543749921085e-8,Normal Wide
1.413413413413413,1.2414368918372904e-8,Normal Wide
1.4214214214214218,1.0999641955245233e-8,Normal Wide
1.4294294294294296,9.742230142133523e-9,Normal Wide
1.4374374374374375,8.625100315854113e-9,Normal Wide
1.4454454454454453,7.633010491708526e-9,Normal Wide
1.4534534534534531,6.752327496831461e-9,Normal Wide
1.4614614614614618,5.97086251028312e-9,Normal Wide
1.4694694694694697,5.277722822705712e-9,Normal Wide
1.4774774774774775,4.663178279873058e-9,Normal Wide
1.4854854854854853,4.118541013132431e-9,Normal Wide
1.4934934934934931,3.636057186569478e-9,Normal Wide
1.5015015015015019,3.208809606672566e-9,Normal Wide
1.5095095095095097,2.830630146199079e-9,Normal Wide
1.5175175175175175,2.4960210306609517e-9,Normal Wide
1.5255255255255253,2.200084124105165e-9,Normal Wide
1.5335335335335332,1.9384574313523665e-9,Normal Wide
1.5415415415415419,1.7072581072204136e-9,Normal Wide
1.5495495495495497,1.5030313300896129e-9,Normal Wide
1.5575575575575575,1.322704458008111e-9,Normal Wide
1.5655655655655654,1.1635459408975053e-9,Normal Wide
1.5735735735735732,1.0231285127618108e-9,Normal Wide
1.581581581581582,8.992962335583855e-10,Normal Wide
1.5895895895895897,7.901349919518342e-10,Normal Wide
1.5975975975975976,6.939461179026893e-10,Normal Wide
1.6056056056056054,6.092227882780978e-10,Normal Wide
1.6136136136136132,5.346289397160908e-10,Normal Wide
1.621621621621622,4.689804311115066e-10,Normal Wide
1.6296296296296298,4.1122822357800543e-10,Normal Wide
1.6376376376376376,3.6044336881337696e-10,Normal Wide
1.6456456456456454,3.158036176722714e-10,Normal Wide
1.6536536536536532,2.7658147962943174e-10,Normal Wide
1.661661661661662,2.4213358087981964e-10,Normal Wide
1.6696696696696698,2.1189118423582386e-10,Normal Wide
1.6776776776776776,1.853517478976027e-10,Normal Wide
1.6856856856856854,1.6207141272981487e-10,Normal Wide
1.6936936936936933,1.4165831900248922e-10,Normal Wide
1.701701701701702,1.2376666376152353e-10,Normal Wide
1.7097097097097098,1.0809141919024451e-10,Normal Wide
1.7177177177177176,9.43636406034484e-11,Normal Wide
1.7257257257257255,8.234630016678191e-11,Normal Wide
1.7337337337337333,7.183058913632845e-11,Normal Wide
1.741741741741742,6.263263743817939e-11,Normal Wide
1.7497497497497498,5.459060482107239e-11,Normal Wide
1.7577577577577577,4.756210267631613e-11,Normal Wide
1.7657657657657655,4.142190998235258e-11,Normal Wide
1.7737737737737733,3.605995074524192e-11,Normal Wide
1.781781781781782,3.137950381559449e-11,Normal Wide
1.7897897897897899,2.729561910719742e-11,Normal Wide
1.7977977977977977,2.3733717059135958e-11,Normal Wide
1.8058058058058055,2.0628350704599633e-11,Normal Wide
1.8138138138138133,1.7922111965473202e-11,Normal Wide
1.821821821821822,1.556466580920437e-11,Normal Wide
1.82982982982983,1.3511897707575287e-11,Normal Wide
1.8378378378378377,1.1725161447798725e-11,Normal Wide
1.8458458458458455,1.017061578461815e-11,Normal Wide
1.8538538538538534,8.818639705597735e-12,Normal Wide
1.861861861861862,7.643317226634743e-12,Normal Wide
1.86986986986987,6.621983655360733e-12,Normal Wide
1.8778778778778777,5.734826169523827e-12,Normal Wide
1.8858858858858856,4.964532367384577e-12,Normal Wide
1.8938938938938943,4.295981168107813e-12,Normal Wide
1.9019019019019021,3.715971081561664e-12,Normal Wide
1.90990990990991,3.2129814373143964e-12,Normal Wide
1.9179179179179178,2.7769626695696456e-12,Normal Wide
1.9259259259259256,2.399152205120916e-12,Normal Wide
1.9339339339339343,2.071912901265129e-12,Normal Wide
1.9419419419419421,1.7885913354650003e-12,Normal Wide
1.94994994994995,1.5433935633043362e-12,Normal Wide
1.9579579579579578,1.3312762403292006e-12,Normal Wide
1.9659659659659656,1.1478512506346377e-12,Normal Wide
1.9739739739739743,9.893022040570118e-13,Normal Wide
1.9819819819819822,8.523113576960956e-13,Normal Wide
1.98998998998999,7.339956890211671e-13,Normal Wide
1.9979979979979978,6.318509995088077e-13,Normal Wide
2.0060060060060056,5.43703061843066e-13,Normal Wide
2.0140140140140144,4.676649421691657e-13,Normal Wide
2.022022022022022,4.020997334964395e-13,Normal Wide
2.03003003003003,3.4558802867118827e-13,Normal Wide
2.038038038038038,2.968995427867258e-13,Normal Wide
2.0460460460460457,2.5496836671182267e-13,Normal Wide
2.0540540540540544,2.1887139670949817e-13,Normal Wide
2.062062062062062,1.8780954086859987e-13,Normal Wide
2.07007007007007,1.6109135215609498e-13,Normal Wide
2.078078078078078,1.3811878109372302e-13,Normal Wide
2.0860860860860857,1.1837477905679067e-13,Normal Wide
2.0940940940940944,1.0141251659581485e-13,Normal Wide
2.1021021021021022,8.684601053361024e-14,Normal Wide
2.11011011011011,7.434197937029962e-14,Normal Wide
2.118118118118118,6.361276916024385e-14,Normal Wide
2.1261261261261257,5.4410211882815954e-14,Normal Wide
2.1341341341341344,4.6520295744976186e-14,Normal Wide
2.1421421421421423,3.975854212043843e-14,Normal Wide
2.15015015015015,3.396599720674407e-14,Normal Wide
2.158158158158158,2.900575819616424e-14,Normal Wide
2.1661661661661658,2.4759964010518946e-14,Normal Wide
2.1741741741741745,2.11271896215889e-14,Normal Wide
2.1821821821821823,1.8020190824376864e-14,Normal Wide
2.19019019019019,1.5363953188131656e-14,Normal Wide
2.198198198198198,1.3094004901306353e-14,Normal Wide
2.2062062062062058,1.115495845841906e-14,Normal Wide
2.2142142142142145,9.499250703243016e-15,Normal Wide
2.2222222222222223,8.086054726561498e-15,Normal Wide
2.23023023023023,6.8803405905735066e-15,Normal Wide
2.238238238238238,5.852064879780169e-15,Normal Wide
2.246246246246246,4.975471715831103e-15,Normal Wide
2.2542542542542545,4.2284901705578944e-15,Normal Wide
2.2622622622622623,3.592215010358419e-15,Normal Wide
2.27027027027027,3.0504594440335913e-15,Normal Wide
2.278278278278278,2.5893700582037066e-15,Normal Wide
2.286286286286286,2.1970954385414823e-15,Normal Wide
2.2942942942942945,1.8635011166201134e-15,Normal Wide
2.3023023023023024,1.5799244733719578e-15,Normal Wide
2.31031031031031,1.3389640903929447e-15,Normal Wide
2.318318318318318,1.1342987865556912e-15,Normal Wide
2.326326326326326,9.605322244198619e-16,Normal Wide
2.3343343343343346,8.130595316752728e-16,Normal Wide
2.3423423423423424,6.87952868598001e-16,Normal Wide
2.3503503503503502,5.818632930786113e-16,Normal Wide
2.358358358358358,4.919366387652219e-16,Normal Wide
2.366366366366366,4.157414367215826e-16,Normal Wide
2.3743743743743746,3.512071832350828e-16,Normal Wide
2.3823823823823824,2.965714916813418e-16,Normal Wide
2.3903903903903903,2.5033486958498144e-16,Normal Wide
2.398398398398398,2.1122203749159559e-16,Normal Wide
2.406406406406406,1.7814885770405037e-16,Normal Wide
2.4144144144144146,1.5019407156970298e-16,Normal Wide
2.4224224224224224,1.2657515663913758e-16,Normal Wide
2.4304304304304303,1.0662771208702891e-16,Normal Wide
2.438438438438438,8.978786440349935e-17,Normal Wide
2.446446446446447,7.557725736062768e-17,Normal Wide
2.4544544544544546,6.359025222036561e-17,Normal Wide
2.4624624624624625,5.348301745070821e-17,Normal Wide
2.4704704704704703,4.496423304628334e-17,Normal Wide
2.478478478478478,3.7787173936400366e-17,Normal Wide
2.486486486486487,3.1742970798259955e-17,Normal Wide
2.4944944944944947,2.6654875644693968e-17,Normal Wide
2.5025025025025025,2.237338448908007e-17,Normal Wide
2.5105105105105103,1.8772090779081955e-17,Normal Wide
2.518518518518518,1.574416163085059e-17,Normal Wide
2.526526526526527,1.3199344613795448e-17,Normal Wide
2.5345345345345347,1.1061426301513647e-17,Normal Wide
2.5425425425425425,9.266075334563679e-18,Normal Wide
2.5505505505505504,7.75901260919366e-18,Normal Wide
2.558558558558558,6.4944596484312584e-18,Normal Wide
2.566566566566567,5.433823430951292e-18,Normal Wide
2.5745745745745747,4.544582123271041e-18,Normal Wide
2.5825825825825826,3.799341432066783e-18,Normal Wide
2.5905905905905904,3.1750357946751544e-18,Normal Wide
2.598598598598598,2.6522524678354752e-18,Normal Wide
2.606606606606607,2.214659852528296e-18,Normal Wide
2.6146146146146148,1.8485241879432126e-18,Normal Wide
2.6226226226226226,1.5423011301378571e-18,Normal Wide
2.6306306306306304,1.2862907608367698e-18,Normal Wide
2.6386386386386382,1.0723463004601155e-18,Normal Wide
2.646646646646647,8.936282709168452e-19,Normal Wide
2.6546546546546548,7.443971056376852e-19,Normal Wide
2.6626626626626626,6.198382690238952e-19,Normal Wide
2.6706706706706704,5.159148525429833e-19,Normal Wide
2.6786786786786783,4.292433836991946e-19,Normal Wide
2.686686686686687,3.5698923720561766e-19,Normal Wide
2.694694694694695,2.967785921014131e-19,Normal Wide
2.7027027027027026,2.4662434898996e-19,Normal Wide
2.7107107107107105,2.048638205647388e-19,Normal Wide
2.7187187187187183,1.701063468346721e-19,Normal Wide
2.726726726726727,1.4118927307988906e-19,Normal Wide
2.734734734734735,1.1714097133197159e-19,Normal Wide
2.7427427427427427,9.7149791697645e-20,Normal Wide
2.7507507507507505,8.053800376569654e-20,Normal Wide
2.7587587587587583,6.673993544683194e-20,Normal Wide
2.766766766766767,5.528364097275377e-20,Normal Wide
2.774774774774775,4.577553488956285e-20,Normal Wide
2.7827827827827827,3.7887517666650996e-20,Normal Wide
2.7907907907907905,3.13461935068758e-20,Normal Wide
2.7987987987987983,2.592384421003468e-20,Normal Wide
2.806806806806807,2.1430876311258305e-20,Normal Wide
2.814814814814815,1.770950371681867e-20,Normal Wide
2.8228228228228227,1.4628465987266298e-20,Normal Wide
2.8308308308308305,1.2078614369389259e-20,Normal Wide
2.8388388388388384,9.969224583654589e-21,Normal Wide
2.846846846846847,8.224918019526349e-21,Normal Wide
2.854854854854855,6.783092043130534e-21,Normal Wide
2.8628628628628627,5.591776143283687e-21,Normal Wide
2.8708708708708706,4.607844108980921e-21,Normal Wide
2.8788788788788784,3.795523746260188e-21,Normal Wide
2.886886886886887,3.1251551446783098e-21,Normal Wide
2.894894894894895,2.5721564802228436e-21,Normal Wide
2.9029029029029028,2.1161630343440683e-21,Normal Wide
2.9109109109109106,1.7403107220303342e-21,Normal Wide
2.9189189189189193,1.430640127516274e-21,Normal Wide
2.926926926926927,1.1756009893061172e-21,Normal Wide
2.934934934934935,9.656403788157377e-22,Normal Wide
2.942942942942943,7.928605818965773e-22,Normal Wide
2.9509509509509506,6.507350062997166e-22,Normal Wide
2.9589589589589593,5.3387237353395145e-22,Normal Wide
2.966966966966967,4.378210717294292e-22,Normal Wide
2.974974974974975,3.5890689844065076e-22,Normal Wide
2.982982982982983,2.9409855198135554e-22,Normal Wide
2.9909909909909906,2.4089617312204914e-22,Normal Wide
2.9989989989989994,1.9723902621595552e-22,Normal Wide
3.007007007007007,1.6142906556062762e-22,Normal Wide
3.015015015015015,1.3206768043973744e-22,Normal Wide
3.023023023023023,1.0800336874650378e-22,Normal Wide
3.0310310310310307,8.828846937950247e-23,Normal Wide
3.0390390390390394,7.214340029419894e-23,Normal Wide
3.047047047047047,5.892711270778888e-23,Normal Wide
3.055055055055055,4.811269129053771e-23,Normal Wide
3.063063063063063,3.926721259067127e-23,Normal Wide
3.0710710710710707,3.20351255802126e-23,Normal Wide
3.0790790790790794,2.6124544212259778e-23,Normal Wide
3.0870870870870872,2.1295946534170856e-23,Normal Wide
3.095095095095095,1.735286178509441e-23,Normal Wide
3.103103103103103,1.4134199005834083e-23,Normal Wide
3.1111111111111107,1.1507930493569272e-23,Normal Wide
3.1191191191191194,9.365893018418505e-24,Normal Wide
3.1271271271271273,7.619510811616384e-24,Normal Wide
3.135135135135135,6.196278375532157e-24,Normal Wide
3.143143143143143,5.036869351833207e-24,Normal Wide
3.1511511511511507,4.0927610123803285e-24,Normal Wide
3.1591591591591595,3.3242832367394545e-24,Normal Wide
3.1671671671671673,2.69901679931145e-24,Normal Wide
3.175175175175175,2.1904789803535875e-24,Normal Wide
3.183183183183183,1.7770454138517107e-24,Normal Wide
3.1911911911911908,1.4410660857947426e-24,Normal Wide
3.1991991991991995,1.1681408262313784e-24,Normal Wide
3.2072072072072073,9.465257689869775e-25,Normal Wide
3.215215215215215,7.6664730910771965e-25,Normal Wide
3.223223223223223,6.207042564193919e-25,Normal Wide
3.231231231231231,5.0234231844524245e-25,Normal Wide
3.2392392392392395,4.063878751511948e-25,Normal Wide
3.2472472472472473,3.2863033734205415e-25,Normal Wide
3.255255255255255,2.6564429750067325e-25,Normal Wide
3.263263263263263,2.146442587648677e-25,Normal Wide
3.271271271271271,1.7336602433352027e-25,Normal Wide
3.2792792792792795,1.3996989524797045e-25,Normal Wide
3.2872872872872874,1.1296169995814883e-25,Normal Wide
3.295295295295295,9.112839798693401e-26,Normal Wide
3.303303303303303,7.348559009126007e-26,Normal Wide
3.311311311311311,5.923475145634471e-26,Normal Wide
3.3193193193193196,4.772840150014181e-26,Normal Wide
3.3273273273273274,3.8441749335640865e-26,Normal Wide
3.335335335335335,3.094962062436833e-26,Normal Wide
3.343343343343343,2.4907689977859795e-26,Normal Wide
3.351351351351351,2.0037221881188858e-26,Normal Wide
3.3593593593593596,1.6112669442148652e-26,Normal Wide
3.3673673673673674,1.2951599961692852e-26,Normal Wide
3.3753753753753752,1.040651418239152e-26,Normal Wide
3.383383383383383,8.358206048996825e-27,Normal Wide
3.391391391391391,6.710375148587582e-27,Normal Wide
3.3993993993993996,5.385257345409418e-27,Normal Wide
3.4074074074074074,4.32008266738192e-27,Normal Wide
3.4154154154154153,3.4642050243214164e-27,Normal Wide
3.423423423423423,2.776777306441808e-27,Normal Wide
3.431431431431431,2.2248690248255852e-27,Normal Wide
3.4394394394394396,1.7819428950369146e-27,Normal Wide
3.4474474474474475,1.4266224341755913e-27,Normal Wide
3.4554554554554553,1.1416953974989242e-27,Normal Wide
3.463463463463463,9.133082604379376e-28,Normal Wide
3.471471471471472,7.303153943693014e-28,Normal Wide
3.4794794794794797,5.837534484489683e-28,Normal Wide
3.4874874874874875,4.664170279170679e-28,Normal Wide
3.4954954954954953,3.7251629047325014e-28,Normal Wide
3.503503503503503,2.974007614940559e-28,Normal Wide
3.511511511511512,2.373366549390385e-28,Normal Wide
3.5195195195195197,1.8932740929378527e-28,Normal Wide
3.5275275275275275,1.5096911234244343e-28,Normal Wide
3.5355355355355353,1.2033408087593e-28,Normal Wide
3.543543543543543,9.58771515612732e-29,Normal Wide
3.551551551551552,7.636028402424993e-29,Normal Wide
3.5595595595595597,6.079192300479838e-29,Normal Wide
3.5675675675675675,4.837825084724307e-29,Normal Wide
3.5755755755755754,3.8484015147501675e-29,Normal Wide
3.583583583583583,3.0601063918671813e-29,Normal Wide
3.591591591591592,2.4323082304713346e-29,Normal Wide
3.5995995995995997,1.932531702009176e-29,Normal Wide
3.6076076076076076,1.5348310582894922e-29,Normal Wide
3.6156156156156154,1.2184857791890676e-29,Normal Wide
3.6236236236236232,9.669550487134406e-30,Normal Wide
3.631631631631632,7.67040048668314e-30,Normal Wide
3.6396396396396398,6.0821304230455655e-30,Normal Wide
3.6476476476476476,4.8208026367721944e-30,Normal Wide
3.6556556556556554,3.8195210621992734e-30,Normal Wide
3.6636636636636633,3.024993186817148e-30,Normal Wide
3.671671671671672,2.3947811260223153e-30,Normal Wide
3.67967967967968,1.8951046043948188e-30,Normal Wide
3.6876876876876876,1.4990857682060546e-30,Normal Wide
3.6956956956956954,1.1853475591495064e-30,Normal Wide
3.7037037037037033,9.368948951067863e-31,Normal Wide
3.711711711711712,7.402219679015239e-31,Normal Wide
3.71971971971972,5.846002558054471e-31,Normal Wide
3.7277277277277276,4.615109042259091e-31,Normal Wide
3.7357357357357355,3.641923898165729e-31,Normal Wide
3.7437437437437433,2.8728020406739867e-31,Normal Wide
3.751751751751752,2.265199561945206e-31,Normal Wide
3.75975975975976,1.7853903026411866e-31,Normal Wide
3.7677677677677677,1.4066492157930565e-31,Normal Wide
3.7757757757757755,1.1078077001751503e-31,Normal Wide
3.7837837837837833,8.721052177959687e-32,Normal Wide
3.791791791791792,6.86276810944433e-32,Normal Wide
3.7997997997998,5.398283621818767e-32,Normal Wide
3.8078078078078077,4.244612086957975e-32,Normal Wide
3.8158158158158155,3.336155220733772e-32,Normal Wide
3.8238238238238234,2.621080898034747e-32,Normal Wide
3.831831831831832,2.0584510135384907e-32,Normal Wide
3.83983983983984,1.6159450231036594e-32,Normal Wide
3.8478478478478477,1.268056371878874e-32,Normal Wide
3.8558558558558556,9.946641707035393e-33,Normal Wide
3.8638638638638634,7.799025173242708e-33,Normal Wide
3.871871871871872,6.1126580888429505e-33,Normal Wide
3.87987987987988,4.7890108455937366e-33,Normal Wide
3.8878878878878878,3.75048533104294e-33,Normal Wide
3.8958958958958956,2.9359932719835173e-33,Normal Wide
3.9039039039039034,2.297463260311792e-33,Normal Wide
3.911911911911912,1.7970825555864106e-33,Normal Wide
3.91991991991992,1.4051200021135493e-33,Normal Wide
3.9279279279279278,1.0982083410778463e-33,Normal Wide
3.9359359359359356,8.579895414881167e-34,Normal Wide
3.9439439439439443,6.70046872415849e-34,Normal Wide
3.951951951951952,5.2306337170253136e-34,Normal Wide
3.95995995995996,4.0815899114925795e-34,Normal Wide
3.967967967967968,3.183686976839811e-34,Normal Wide
3.9759759759759756,2.4823172671039084e-34,Normal Wide
3.9839839839839843,1.934684489305334e-34,Normal Wide
3.991991991991992,1.5072626786320116e-34,Normal Wide
4,1.1737988394937866e-34,Normal Wide
-4,1.382677387461104e-49,Skewed
-3.991991991991992,1.8666057135364177e-49,Skewed
-3.983983983983984,2.5188961090219517e-49,Skewed
-3.975975975975976,3.3977690377081483e-49,Skewed
-3.967967967967968,4.581454604629172e-49,Skewed
-3.95995995995996,6.175026919015003e-49,Skewed
-3.951951951951952,8.319558059308106e-49,Skewed
-3.943943943943944,1.1204373890919466e-48,Skewed
-3.935935935935936,1.5083456079753e-48,Skewed
-3.9279279279279278,2.0297383972942794e-48,Skewed
-3.91991991991992,2.7302675424883357e-48,Skewed
-3.911911911911912,3.671100544469928e-48,Skewed
-3.903903903903904,4.934160660389447e-48,Skewed
-3.895895895895896,6.629125299181088e-48,Skewed
-3.8878878878878878,8.902768972278721e-48,Skewed
-3.87987987987988,1.1951431137988745e-47,Skewed
-3.871871871871872,1.603764728012197e-47,Skewed
-3.863863863863864,2.1512324293493714e-47,Skewed
-3.855855855855856,2.884429634694378e-47,Skewed
-3.8478478478478477,3.8659701446212373e-47,Skewed
-3.83983983983984,5.17944203425683e-47,Skewed
-3.831831831831832,6.936388227554954e-47,Skewed
-3.823823823823824,9.285595098469855e-47,Skewed
-3.815815815815816,1.242544714018546e-46,Skewed
-3.8078078078078077,1.6620353030967365e-46,Skewed
-3.7997997997998,2.2222575829139916e-46,Skewed
-3.7917917917917916,2.970123332545245e-46,Skewed
-3.7837837837837838,3.9680807777836335e-46,Skewed
-3.775775775775776,5.299226220545039e-46,Skewed
-3.7677677677677677,7.074086225846681e-46,Skewed
-3.75975975975976,9.439612633076054e-46,Skewed
-3.7517517517517516,1.2591107468617177e-45,Skewed
-3.7437437437437437,1.6788025606984683e-45,Skewed
-3.735735735735736,2.237490754383392e-45,Skewed
-3.7277277277277276,2.98090963053605e-45,Skewed
-3.71971971971972,3.969742209400054e-45,Skewed
-3.7117117117117115,5.28447362040729e-45,Skewed
-3.7037037037037037,7.031809517184636e-45,Skewed
-3.6956956956956954,9.353160684086272e-45,Skewed
-3.6876876876876876,1.24358543640809e-44,Skewed
-3.67967967967968,1.6527942511661095e-44,Skewed
-3.6716716716716715,2.195775292898261e-44,Skewed
-3.6636636636636637,2.915969175303995e-44,Skewed
-3.6556556556556554,3.8708282120985356e-44,Skewed
-3.6476476476476476,5.136304954339913e-44,Skewed
-3.6396396396396398,6.812768603841811e-44,Skewed
-3.6316316316316315,9.03280032556235e-44,Skewed
-3.6236236236236237,1.1971459923676885e-43,Skewed
-3.6156156156156154,1.5859801820541896e-43,Skewed
-3.6076076076076076,2.100266139101612e-43,Skewed
-3.5995995995995997,2.7802051235382496e-43,Skewed
-3.5915915915915915,3.678792414318424e-43,Skewed
-3.5835835835835836,4.865860562397313e-43,Skewed
-3.5755755755755754,6.433391352204035e-43,Skewed
-3.5675675675675675,8.50249169981893e-43,Skewed
-3.5595595595595597,1.1232550934389453e-42,Skewed
-3.5515515515515514,1.4833256639476356e-42,Skewed
-3.5435435435435436,1.9580354899052366e-42,Skewed
-3.5355355355355353,2.5836313278024677e-42,Skewed
-3.5275275275275275,3.407740053746542e-42,Skewed
-3.5195195195195197,4.4929161140728715e-42,Skewed
-3.5115115115115114,5.921286782335372e-42,Skewed
-3.5035035035035036,7.800632448573742e-42,Skewed
-3.4954954954954953,1.0272341979180819e-41,Skewed
-3.4874874874874875,1.352181710387175e-41,Skewed
-3.4794794794794797,1.7792074148074607e-41,Skewed
-3.4714714714714714,2.340151835326074e-41,Skewed
-3.4634634634634636,3.0767161235674305e-41,Skewed
-3.4554554554554553,4.0434935311662364e-41,Skewed
-3.4474474474474475,5.311925948890334e-41,Skewed
-3.4394394394394396,6.975465672222093e-41,Skewed
-3.4314314314314314,9.156306749620007e-41,Skewed
-3.4234234234234235,1.2014159571808002e-40,Skewed
-3.4154154154154153,1.5757684194805846e-40,Skewed
-3.4074074074074074,2.0659381861423788e-40,Skewed
-3.3993993993993996,2.707498271411231e-40,Skewed
-3.3913913913913913,3.546867682470456e-40,Skewed
-3.3833833833833835,4.644593613441169e-40,Skewed
-3.3753753753753752,6.0796193467849e-40,Skewed
-3.3673673673673674,7.95483160052801e-40,Skewed
